2020.05.01,15:20,23882.00,23899.00,23871.00,23875.50,190
2020.05.01,15:25,23876.00,23899.00,23868.50,23896.00,217
2020.05.01,15:30,23896.50,23915.00,23885.50,23889.50,362
2020.05.01,15:35,23891.50,23896.50,23873.50,23893.50,308
2020.05.01,15:40,23892.50,23898.00,23882.50,23882.50,172
2020.05.01,15:45,23883.00,23902.50,23876.00,23877.00,201
2020.05.01,15:50,23880.50,23882.00,23861.50,23878.50,200
2020.05.01,15:55,23879.00,23908.50,23872.50,23902.00,314
2020.05.01,16:00,23900.00,23908.50,23883.50,23904.50,282
2020.05.01,16:05,23904.00,23915.50,23882.50,23907.50,356
2020.05.01,16:10,23908.50,23933.50,23905.00,23928.50,333
2020.05.01,16:15,23929.50,23971.50,23925.00,23965.50,353
2020.05.01,16:20,23967.00,23979.00,23946.50,23946.50,338
2020.05.01,16:25,23948.00,23956.50,23935.50,23956.50,315
2020.05.01,16:30,23954.50,24030.50,23904.50,24004.50,873
2020.05.01,16:35,24003.50,24007.50,23892.50,23901.50,787
2020.05.01,16:40,23903.50,23922.50,23878.50,23900.50,713
2020.05.01,16:45,23899.00,23921.50,23878.50,23903.50,709
2020.05.01,16:50,23901.50,23916.50,23851.50,23863.50,710
2020.05.01,16:55,23862.50,23912.50,23862.50,23909.50,672
2020.05.01,17:00,23932.50,23984.00,23883.50,23942.50,839
2020.05.01,17:05,23944.00,23977.50,23927.50,23938.50,708
2020.05.01,17:10,23939.00,23939.00,23874.50,23910.50,718
2020.05.01,17:15,23910.00,23929.50,23859.00,23861.50,679
2020.05.01,17:20,23859.50,23886.00,23838.50,23862.00,685
2020.05.01,17:25,23862.50,23921.50,23862.50,23916.50,627
2020.05.01,17:30,23924.00,23943.50,23882.50,23928.50,640
2020.05.01,17:35,23932.50,23973.00,23925.00,23945.00,647
2020.05.01,17:40,23943.00,23975.00,23933.50,23949.50,640
2020.05.01,17:45,23948.00,23975.50,23939.50,23962.50,637
2020.05.01,17:50,23962.00,23990.50,23942.50,23946.50,640
2020.05.01,17:55,23947.50,23983.50,23927.00,23942.50,629
2020.05.01,18:00,23943.00,23943.00,23910.00,23910.00,526
2020.05.01,18:05,23910.50,23922.50,23896.50,23912.50,512
2020.05.01,18:10,23913.50,23933.50,23902.00,23929.50,494
2020.05.01,18:15,23929.00,23929.50,23878.50,23879.50,488
2020.05.01,18:20,23878.00,23900.50,23868.50,23868.50,483
2020.05.01,18:25,23869.50,23880.50,23847.50,23847.50,495
2020.05.01,18:30,23848.00,23849.50,23820.00,23828.50,509
2020.05.01,18:35,23829.00,23870.00,23826.50,23864.50,493
2020.05.01,18:40,23863.50,23865.50,23833.50,23833.50,454
2020.05.01,18:45,23834.50,23836.50,23771.50,23774.00,549
2020.05.01,18:50,23774.50,23775.50,23741.50,23757.00,532
2020.05.01,18:55,23757.50,23773.50,23735.50,23772.50,608
2020.05.01,19:00,23770.50,23771.00,23729.00,23737.50,609
2020.05.01,19:05,23738.50,23776.50,23733.00,23758.50,548
2020.05.01,19:10,23760.50,23806.50,23760.50,23805.50,503
2020.05.01,19:15,23806.50,23807.50,23776.50,23780.50,494
2020.05.01,19:20,23782.50,23799.50,23755.50,23757.50,458
2020.05.01,19:25,23758.50,23776.00,23750.00,23756.50,514
2020.05.01,19:30,23756.00,23782.00,23735.50,23782.00,551
2020.05.01,19:35,23779.50,23782.00,23741.50,23743.50,533
2020.05.01,19:40,23742.50,23752.50,23692.50,23710.00,603
2020.05.01,19:45,23710.50,23746.50,23710.50,23739.50,518
2020.05.01,19:50,23739.00,23758.50,23731.50,23752.50,496
2020.05.01,19:55,23753.50,23764.50,23745.00,23749.50,454
2020.05.01,20:00,23749.00,23792.50,23749.00,23779.50,479
2020.05.01,20:05,23780.50,23783.50,23751.00,23751.50,412
2020.05.01,20:10,23752.50,23774.00,23735.50,23737.50,427
2020.05.01,20:15,23738.50,23750.50,23702.50,23710.50,450
2020.05.01,20:20,23711.00,23721.50,23693.00,23695.00,390
2020.05.01,20:25,23694.50,23745.50,23693.50,23741.50,403
2020.05.01,20:30,23739.50,23767.00,23732.00,23741.50,390
2020.05.01,20:35,23739.00,23739.50,23705.00,23707.00,433
2020.05.01,20:40,23707.50,23732.50,23699.50,23721.50,431
2020.05.01,20:45,23722.00,23722.00,23693.50,23715.50,407
2020.05.01,20:50,23716.00,23730.50,23696.00,23701.50,439
2020.05.01,20:55,23703.00,23719.50,23696.50,23719.50,441
2020.05.01,21:00,23718.50,23738.50,23685.00,23730.00,561
2020.05.01,21:05,23730.50,23745.00,23702.50,23708.50,421
2020.05.01,21:10,23707.50,23718.50,23677.50,23686.50,409
2020.05.01,21:15,23689.50,23719.50,23680.50,23718.50,411
2020.05.01,21:20,23719.00,23770.00,23719.00,23766.50,477
2020.05.01,21:25,23767.50,23786.00,23758.00,23771.50,467
2020.05.01,21:30,23771.00,23771.50,23741.00,23749.50,459
2020.05.01,21:35,23750.50,23767.50,23741.50,23764.50,416
2020.05.01,21:40,23763.00,23773.50,23740.00,23744.00,405
2020.05.01,21:45,23743.50,23760.50,23735.50,23746.50,368
2020.05.01,21:50,23744.50,23745.50,23715.50,23745.00,387
2020.05.01,21:55,23744.50,23756.00,23735.50,23747.50,419
2020.05.01,22:00,23749.50,23777.50,23729.50,23734.50,494
2020.05.01,22:05,23733.50,23753.00,23718.50,23747.50,454
2020.05.01,22:10,23748.50,23794.50,23735.50,23784.50,498
2020.05.01,22:15,23785.50,23808.00,23780.50,23796.50,467
2020.05.01,22:20,23795.50,23807.50,23768.50,23768.50,423
2020.05.01,22:25,23766.50,23769.00,23734.50,23748.50,457
2020.05.01,22:30,23747.50,23763.50,23714.00,23718.50,522
2020.05.01,22:35,23717.50,23730.00,23693.50,23724.50,550
2020.05.01,22:40,23727.50,23753.50,23694.50,23719.50,573
2020.05.01,22:45,23714.50,23737.00,23675.50,23728.00,603
2020.05.01,22:50,23685.50,23708.50,23642.50,23649.50,705
2020.05.01,22:55,23653.50,23738.50,23645.50,23738.50,675
2020.05.01,23:00,23735.50,23747.50,23716.50,23719.50,494
2020.05.01,23:05,23720.00,23741.50,23720.00,23739.50,242
2020.05.01,23:10,23738.50,23748.00,23725.82,23728.62,293
2020.05.01,23:30,23721.23,23723.03,23705.00,23713.50,148
2020.05.01,23:35,23714.00,23714.00,23689.00,23698.50,87
2020.05.01,23:40,23699.00,23701.50,23682.50,23682.50,87
2020.05.01,23:45,23682.00,23696.00,23682.00,23695.00,85
2020.05.01,23:50,23697.50,23698.00,23684.00,23691.00,96
2020.05.04,01:00,23406.96,23507.00,23406.96,23472.50,655
